country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
CAN,Canada,Welland,12,43.1547,-79.1924,Hydro,,,,,,,Natural Resources Canada,37.23
CAN,Canada,Welland Ridge Road,10,42.9743,-79.1965,Solar,,,,,Sune Welland Ridge LP,,Natural Resources Canada,14.42
CAN,Canada,Wellington,5,59.6274,-109.0178,Hydro,,,,,Saskatchewan Power Corp,,Natural Resources Canada,9.79
CAN,Canada,Wells,239,46.4315,-83.3859,Hydro,,,,,Brookfield Renewable Power Inc,,Natural Resources Canada,828.96
CAN,Canada,West Cape 1,19.8,46.7197,-64.3694,Wind,,,,,Suez Renewable Energy,,Natural Resources Canada,
CAN,Canada,West Cape 2,79.2,46.6665,-64.3968,Wind,,,,,Suez Renewable Energy,,Natural Resources Canada,
CAN,Canada,West Lincoln Niagara Region Wind Farm,230,42.9993,-79.5035,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,West Lorne Biooil Cogeneration,3,42.6039,-81.6116,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,West Nipissing,8.7,46.3695,-79.9357,Hydro,,,,,West Nipissing Power Generation,,Natural Resources Canada,37.88
CAN,Canada,West Windsor,122.8,42.2807,-83.0876,Gas,,,,,West Windsor Power,,Natural Resources Canada,
CAN,Canada,Westbury,4.3,45.498,-71.6201,Hydro,,,,,Ville de Sherbrooke /Hydro Sherbrooke,,Natural Resources Canada,18.73
CAN,Canada,Westlock (Dapp),17,54.4153,-114.1769,Biomass,,,,,Drayton Valley Power (SPRD Program),,Natural Resources Canada,
CAN,Canada,Weyerhaeuser Grande Prairie,48,55.0711,-118.6907,Biomass,,,,,Weyerhaeuser,,Natural Resources Canada,
CAN,Canada,Weymouth Falls,19.2,44.4075,-65.9491,Hydro,,,,,,,Natural Resources Canada,71.54
CAN,Canada,Whatshan,54,49.9106,-118.0718,Hydro,,,,,BC Hydro,,Natural Resources Canada,260.93
CAN,Canada,Whistler,7.6,50.1062,-122.9458,Hydro,,,,,Rockford Energy Corp,,Natural Resources Canada,17.02
CAN,Canada,Whitby,50,43.8594,-78.9033,Gas,,,,1998,BC Hydro,,GEODB,
CAN,Canada,White Otter Falls,5.5,49.2189,-82.6888,Hydro,,,,,Nipiy-Wof Hydrokap LP,,Natural Resources Canada,24.56
CAN,Canada,White River,7.5,48.594,-85.3008,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,White Rock,2.9,45.0623,-64.3807,Hydro,,,,,,,Natural Resources Canada,8.79
CAN,Canada,Whitecourt,25,54.1624,-115.7336,Biomass,,,,,Whitecourt Power Partnership,,Natural Resources Canada,
CAN,Canada,Whitedog Falls,68,50.1145,-94.8691,Hydro,,,,,,,Natural Resources Canada,325.6
CAN,Canada,Whitehorse,40,60.6984,-135.0435,Hydro,,,,,,,Natural Resources Canada,186.28
CAN,Canada,Whittington,6.2,44.0045,-80.1628,Wind,,,,,WPD Whittington Wind Inc,,Natural Resources Canada,
CAN,Canada,Whynotts,4,44.4078,-64.4662,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,William Rutley,10,45.0076,-74.9746,Solar,,,,,TransCanada Energy Ltd,,Natural Resources Canada,14.13
CAN,Canada,Williams Lake,68,52.1613,-122.1712,Biomass,,,,,Atlantic Power Corp,,Natural Resources Canada,
CAN,Canada,Wilson's Falls,2.3,45.0624,-79.3106,Hydro,,,,,Bracebridge Generation Limited,,Natural Resources Canada,10.18
CAN,Canada,Windsor Airport SF,50,42.281,-82.9351,Solar,,,,,Windsor Solar LP,,Natural Resources Canada,68.83
CAN,Canada,Windsor Cogeneration,68,42.2876,-82.9803,Gas,,,,1996,Capital Power,,GEODB,
CAN,Canada,Wintering Hills,88,51.2214,-112.5779,Wind,,,,,Suncor / Teck,,Natural Resources Canada,
CAN,Canada,Wm Ottawa Landfill,6.4,45.2816,-75.9593,Biomass,,,,,Waste Management of Canada Corp,,Natural Resources Canada,
CAN,Canada,Wolfe Island,197.8,44.179,-76.4725,Wind,,,,,Melancthon Wolfe Wind LP,,Natural Resources Canada,
CAN,Canada,Woolwich Bio-En,2.9,43.6043,-80.5497,Biomass,,,,,Woolwich Bio-En Inc,,Natural Resources Canada,
CAN,Canada,Wreck Cove,200,46.5314,-60.4402,Hydro,,,,,,,Natural Resources Canada,557
CAN,Canada,Wuskwatim,211,55.5383,-98.4938,Hydro,,,,,Wuskwatim Power Ltd,,Natural Resources Canada,581.27
CAN,Canada,Yellowhead,138,52.7234,-108.2318,Gas,,,,,Saskatchewan Power Corp,,Natural Resources Canada,
CAN,Canada,York Energy Centre,393,44.0757,-79.5309,Gas,,,,,York Energy Centre LP,,Natural Resources Canada,
CAN,Canada,Zeballos Lake,23,50.0535,-126.7797,Hydro,,,,,,,Natural Resources Canada,60.79
CAN,Canada,Zellstoff Celgar Mill,78,49.3361,-117.7275,Biomass,,,,,Mercer International Group,,Natural Resources Canada,
CAN,Canada,Zephyr,10,42.9238,-81.9063,Wind,,,,,,,Natural Resources Canada,
